employee_id,skill
2402,Java
2402,relational databases
2403,AWS
2403,Microsoft Azure
2403,Typescript
2403,Google Cloud
2403,HTML/CSS
2404,Kotlin
2404,Flutter
2404,IOS
2405,Typescript
2405,AWS
2405,HTML/CSS
2406,JUNIT
2406,Java
2406,Spock
2407,NoSQL databases
2407,AWS
2407,Microsoft Azure
2407,relational databases
2407,Google Cloud
2407,Hadoop
2408,Typescript
2408,Google Cloud
2408,Javascript
2408,AWS
2409,Google Cloud
2409,Javascript
2409,Microsoft Azure
2410,Kotlin
2410,Xamarin
2410,Android
2410,IOS
2411,Java
2411,relational databases
2412,Kotlin
2412,React Native
2412,IOS
2413,Google Cloud
2413,Chef
2413,Terraform
2414,Postman
2414,JUNIT
2414,PyRestTest
2414,Spock
2415,Google Cloud
2415,Java
2415,Microsoft Azure
2416,Google Cloud
2416,Docker
2416,Puppet
2417,Microsoft Azure
2417,Hadoop
2417,Google Cloud
2417,Python
2417,relational databases
2418,Microsoft Azure
2418,SQL
2418,Google Cloud
2418,Microsoft Power BI
2418,Tableau
2419,React Native
2419,Flutter
2420,Google Cloud
2420,AWS
2420,HTML/CSS
2420,Microsoft Azure
2421,AWS
2421,SQL
2421,Firebase
2421,Google Cloud
2421,Microsoft Power BI
2422,Google Cloud
2422,Java
2422,Microsoft Azure
2423,Postman
2423,Spock
2424,AWS
2424,Google Cloud
2424,Java
2424,Python
2424,relational databases
2425,Kubernetes
2425,Terraform
2425,Puppet
2426,AWS
2426,Microsoft Azure
2426,Google Cloud
2426,Microsoft Power BI
2426,Tableau
2427,HTML/CSS
2427,AWS
2427,React
2428,SQL
2428,AWS
2428,relational databases
2429,AWS
2429,Docker
2429,Google Cloud
2429,Puppet
2429,Docker Compose
2430,SQL
2430,Scala
2430,Python
2431,Google Cloud
2431,Java
2431,relational databases
2431,Microsoft Azure
2432,Google Cloud
2432,Puppet
2432,Chef
2433,Kubernetes
2433,Docker
2433,Puppet
2434,Python
2434,relational databases
2434,Microsoft Azure
2435,HTML/CSS
2435,React
2436,Typescript
2436,Google Cloud
2436,React
2436,Microsoft Azure
2437,NoSQL databases
2437,Microsoft Azure
2437,Google Cloud
2437,Scala
2437,Spark
2438,Terraform
2438,Puppet
2439,AWS
2439,Microsoft Azure
2439,SQL
2439,Google Cloud
2439,Python
2439,Hadoop
2440,Chef
2440,Puppet
2440,Terraform
2441,AWS
2441,relational databases
2442,AWS
2442,Microsoft Azure
2442,Firebase
2442,Microsoft Power BI
2442,Tableau
2443,Firebase
2443,Microsoft Power BI
2443,Microsoft Azure
2443,AWS
2444,Kubernetes
2444,Terraform
2444,Puppet
2444,AWS
2445,Kotlin
2445,React Native
2445,Flutter
2445,Android
2446,Javascript
2446,Microsoft Azure
2446,React
2447,Kotlin
2447,React Native
2447,Xamarin
2447,Flutter
2448,SQL
2448,Firebase
2448,Tableau
2449,AWS
2449,SQL
2449,Google Cloud
2449,Java
2449,Scala
2449,Spark
2450,Docker
2450,Google Cloud
2450,Microsoft Azure
2450,Terraform
2451,JUNIT
2451,Postman
2451,Spock
2452,Kubernetes
2452,AWS
2452,Google Cloud
2452,Chef
2453,Typescript
2453,HTML/CSS
2453,Angular
2454,SQL
2454,Microsoft Power BI
2454,Microsoft Azure
2455,Firebase
2455,Microsoft Power BI
2455,AWS
2455,Tableau
2456,Google Cloud
2456,Docker
2456,Puppet
2456,Chef
2457,Google Cloud
2457,HTML/CSS
2457,AWS
2458,Kotlin
2458,Flutter
2458,Xamarin
2459,Flutter
2459,Android
2459,IOS
2460,AWS
2460,Microsoft Azure
2461,Spock
2461,Java
2461,PyRestTest
2461,Postman
2462,AWS
2462,Microsoft Azure
2462,Firebase
2462,Microsoft Power BI
2462,Tableau
2463,JUNIT
2463,Python
2463,Spock
2464,AWS
2464,Microsoft Azure
2464,Java
2464,Python
2464,relational databases
2465,Python
2465,Google Cloud
2465,Microsoft Azure
2466,AWS
2466,Chef
2466,Microsoft Azure
2466,Kubernetes
2466,Google Cloud
2466,Puppet
2467,Firebase
2467,AWS
2467,Microsoft Azure
2468,React Native
2468,IOS
2469,Typescript
2469,HTML/CSS
2469,Javascript
2469,Microsoft Azure
2470,Firebase
2470,Microsoft Power BI
2470,Tableau
2471,HTML/CSS
2471,React
2471,Javascript
2472,SQL
2472,AWS
2472,Python
2473,Google Cloud
2473,Java
2473,Hadoop
2473,Microsoft Azure
2474,Python
2474,Scala
2474,AWS
2474,Java
2475,React Native
2475,Xamarin
2475,IOS
2476,Python
2476,Spock
2476,Java
2476,Postman
2477,Java
2477,PyRestTest
2477,Spock
2477,JUNIT
2477,Postman
2478,NoSQL databases
2478,SQL
2478,Google Cloud
2478,Java
2478,relational databases
2479,JUNIT
2479,Java
2479,PyRestTest
2480,NoSQL databases
2480,Microsoft Azure
2480,Java
2480,Spark
2480,relational databases
2481,Microsoft Power BI
2482,Python
2482,Spock
2482,Java
2482,Postman
2483,AWS
2483,Microsoft Azure
2483,Kubernetes
2483,Docker Compose
2483,Terraform
2484,HTML/CSS
2484,AWS
2484,Microsoft Azure
2484,Angular
2485,Java
2485,relational databases
2485,Microsoft Azure
2486,JUNIT
2486,Java
2486,PyRestTest
2486,Spock
2486,Python
2487,Python
2487,Scala
2487,AWS
2488,SQL
2488,Scala
2488,Google Cloud
2488,relational databases
2489,SQL
2489,Microsoft Power BI
2489,Microsoft Azure
2490,AWS
2490,relational databases
2490,Microsoft Azure
2491,Kotlin
2491,React Native
2491,Flutter
2491,Xamarin
2492,Docker
2492,AWS
2492,Chef
2492,Terraform
2493,Python
2493,PyRestTest
2493,Spock
2494,Scala
2494,Google Cloud
2494,Java
2494,Hadoop
2495,NoSQL databases
2495,SQL
2495,Google Cloud
2495,Java
2495,relational databases
2496,Terraform
2496,Docker
2497,Typescript
2497,HTML/CSS
2497,React
2497,Javascript
2498,HTML/CSS
2498,Javascript
2498,Microsoft Azure
2499,Microsoft Azure
2499,React
2499,HTML/CSS
2499,Javascript
2499,Angular
2500,React Native
2500,Flutter
2501,Java
2501,PyRestTest
2501,Spock
2501,Python
2501,Postman
2502,Kotlin
2502,Flutter
2502,IOS
2503,JUNIT
2503,PyRestTest
2503,Spock
2504,Microsoft Power BI
2505,Microsoft Azure
2505,Google Cloud
2505,Puppet
2505,Docker Compose
2505,Terraform
2506,Kotlin
2506,React Native
2506,Xamarin
2507,JUNIT
2507,Java
2507,PyRestTest
2507,Python
2508,Python
2508,Postman
2508,Spock
2509,Java
2509,Postman
2509,Spock
2510,Python
2510,PyRestTest
2510,Spock
2511,NoSQL databases
2511,SQL
2511,Google Cloud
2511,Python
2511,relational databases
2512,relational databases
2512,Google Cloud
2512,Java
2512,Hadoop
2513,Docker
2513,Puppet
2513,Microsoft Azure
2514,Python
2514,PyRestTest
2514,Postman
2514,Spock
2515,Kotlin
2515,React Native
2515,Flutter
2515,Xamarin
2515,IOS
2516,Google Cloud
2516,Hadoop
2517,AWS
2517,SQL
2517,Google Cloud
2517,Microsoft Power BI
2517,Tableau
2518,Microsoft Power BI
2519,Javascript
2519,React
2519,AWS
2520,Firebase
2520,Google Cloud
2520,Microsoft Azure
2521,Chef
2521,Docker
2521,Puppet
2521,Docker Compose
2521,Terraform
2522,Kubernetes
2522,AWS
2522,Terraform
2522,Microsoft Azure
2523,Microsoft Azure
2523,React
2523,Google Cloud
2523,HTML/CSS
2523,Javascript
2524,Python
2524,Spock
2524,PyRestTest
2524,Postman
2525,Google Cloud
2525,AWS
2525,Spark
2526,AWS
2526,SQL
2526,relational databases
2526,Scala
2526,Hadoop
2527,Postman
2527,PyRestTest
2527,Spock
2527,JUNIT
2527,Python
2528,Firebase
2528,AWS
2528,Tableau
2529,Hadoop
2529,Java
2529,relational databases
2529,Python
2530,NoSQL databases
2530,SQL
2530,Java
2530,Scala
2530,Hadoop
2531,Postman
2531,PyRestTest
2531,Spock
2531,JUNIT
2531,Python
2532,Kotlin
2532,React Native
2532,Xamarin
2532,IOS
2533,Google Cloud
2533,Java
2533,relational databases
2533,Microsoft Azure
2534,NoSQL databases
2534,Microsoft Azure
2534,Google Cloud
2534,Java
2534,Spark
2535,Microsoft Power BI
2535,Microsoft Azure
2536,JUNIT
2536,Java
2536,Spock
2537,Python
2537,relational databases
2537,Microsoft Azure
2538,Google Cloud
2538,Typescript
2538,HTML/CSS
2538,React
2539,Python
2539,Java
2539,PyRestTest
2539,Spock
2540,Google Cloud
2540,Java
2540,Microsoft Azure
2541,JUNIT
2541,Spock
2542,Python
2542,Hadoop
2543,React Native
2543,Android
2543,IOS
2544,React Native
2544,Flutter
2544,Android
2544,Xamarin
2544,IOS
2545,AWS
2545,Microsoft Azure
2545,SQL
2545,Google Cloud
2545,Microsoft Power BI
2546,AWS
2546,Microsoft Power BI
2546,Tableau
2547,Postman
2547,Java
2547,Spock
2547,JUNIT
2547,Python
2548,SQL
2548,AWS
2548,Microsoft Power BI
2548,Tableau
2549,Python
2549,Java
2549,Spock
2549,JUNIT
2549,Postman
2550,JUNIT
2550,Java
2550,Postman
2551,Google Cloud
2551,React
2551,Angular
2552,Typescript
2552,Google Cloud
2552,Microsoft Azure
2552,Angular
2553,AWS
2553,Google Cloud
2553,Java
2553,Python
2553,Spark
2554,AWS
2554,Typescript
2554,React
2554,Javascript
2554,Angular
2555,AWS
2555,Microsoft Azure
2555,Kubernetes
2555,Docker
2555,Terraform
2556,Firebase
2556,Microsoft Power BI
2556,Microsoft Azure
2557,Microsoft Azure
2557,SQL
2557,Firebase
2557,Microsoft Power BI
2557,Tableau
2558,SQL
2558,AWS
2558,Tableau
2559,React Native
2559,Android
2560,Kotlin
2560,React Native
2560,Xamarin
2560,Android
2561,Python
2561,AWS
2561,relational databases
2562,Docker Compose
2562,Kubernetes
2562,Puppet
2563,Docker Compose
2563,Google Cloud
2563,Terraform
2563,Puppet
2564,Python
2564,Google Cloud
2564,Microsoft Azure
2565,SQL
2565,Google Cloud
2565,Java
2565,Scala
2565,Spark
2566,React Native
2566,Flutter
2566,Android
2566,IOS
2567,IOS
2567,React Native
2567,Android
2567,Xamarin
2568,AWS
2568,Terraform
2568,Puppet
2568,Microsoft Azure
2569,Python
2569,Google Cloud
2569,Microsoft Azure
2570,React Native
2570,Flutter
2571,AWS
2571,Microsoft Azure
2571,SQL
2571,Python
2571,Spark
2571,Hadoop
2572,Google Cloud
2572,Firebase
2572,AWS
2572,Microsoft Azure
2573,Microsoft Azure
2573,SQL
2573,Firebase
2573,Microsoft Power BI
2573,Tableau
2574,Python
2574,Google Cloud
2574,relational databases
2574,Microsoft Azure
2575,SQL
2575,Microsoft Azure
2576,Typescript
2576,Javascript
2576,Microsoft Azure
2577,Java
2577,Spark
2577,Microsoft Azure
2578,Docker Compose
2578,Kubernetes
2578,AWS
2578,Terraform
2579,Postman
2579,Spock
2580,React Native
2580,Android
2580,IOS
2581,Python
2581,relational databases
2582,Google Cloud
2582,AWS
2582,Javascript
2582,HTML/CSS
2583,Python
2583,Java
2583,PyRestTest
2583,Spock
2584,React
2584,Microsoft Azure
2585,Google Cloud
2585,Java
2585,Python
2585,Scala
2585,Spark
2585,Hadoop
2586,Python
2586,Java
2586,Spock
2587,Google Cloud
2587,AWS
2587,HTML/CSS
2587,Angular
2588,Firebase
2588,AWS
2588,Microsoft Power BI
2589,Python
2589,Java
2589,Postman
2590,Google Cloud
2590,HTML/CSS
2590,React
2590,Angular
2591,SQL
2591,Firebase
2591,Microsoft Azure
2592,React Native
2592,Android
2592,Flutter
2592,Xamarin
2592,IOS
2593,Firebase
2593,AWS
2593,Microsoft Power BI
2593,Microsoft Azure
2594,Kotlin
2594,React Native
2594,Flutter
2594,Android
2594,Xamarin
2595,SQL
2595,Firebase
2596,Kubernetes
2596,AWS
2596,Terraform
2597,Microsoft Power BI
2597,Microsoft Azure
2597,Tableau
2598,Python
2598,Java
2598,relational databases
2598,Microsoft Azure
2599,Google Cloud
2599,AWS
2599,Terraform
2600,JUNIT
2600,Postman
2600,Python
2601,Python
2601,AWS
2601,relational databases
2601,Microsoft Azure
2602,Java
2602,relational databases
2602,Microsoft Azure
2603,Docker Compose
2603,Terraform
2603,Microsoft Azure
2604,Kubernetes
2604,Google Cloud
2604,Docker
2605,JUNIT
2605,Java
2605,Spock
2606,Postman
2606,Java
2606,PyRestTest
2606,JUNIT
2606,Python
2607,SQL
2607,AWS
2607,Spark
2607,Microsoft Azure
2608,JUNIT
2608,PyRestTest
2608,Postman
2609,HTML/CSS
2609,Typescript
2609,Google Cloud
2609,Javascript
2610,SQL
2610,Firebase
2610,AWS
2610,Microsoft Power BI
2611,Postman
2611,Spock
2612,AWS
2612,Microsoft Azure
2612,Kubernetes
2612,Puppet
2612,Docker Compose
2613,NoSQL databases
2613,AWS
2613,SQL
2613,Java
2613,Scala
2614,Chef
2614,Microsoft Azure
2614,Kubernetes
2614,Docker
2614,Google Cloud
2614,Terraform
2615,Google Cloud
2615,AWS
2615,Microsoft Azure
2616,JUNIT
2616,Java
2616,Postman
2617,Kotlin
2617,Flutter
2617,Android
2617,Xamarin
2617,IOS
2618,Python
2618,PyRestTest
2618,Postman
2619,Google Cloud
2619,Chef
2619,Terraform
2620,Python
2620,AWS
2620,Java
2620,relational databases
2621,IOS
2621,Android
2621,Xamarin
2621,Flutter
2622,Google Cloud
2622,Java
2622,relational databases
2622,Microsoft Azure
2623,React Native
2623,Android
2624,Flutter
2624,Xamarin
2624,Android
2624,IOS
2625,AWS
2625,Microsoft Azure
2625,Google Cloud
2625,Python
2625,Hadoop
2626,React Native
2626,IOS
2627,Scala
2627,Java
2627,Hadoop
2627,Microsoft Azure
2628,Kotlin
2628,React Native
2628,Android
2628,IOS
2629,Google Cloud
2629,HTML/CSS
2630,Python
2630,Spock
2630,Postman
2631,React Native
2631,Flutter
2631,Android
2631,IOS
2632,AWS
2632,Typescript
2632,HTML/CSS
2632,Google Cloud
2632,Javascript
2633,SQL
2633,NoSQL databases
2633,Google Cloud
2633,relational databases
2634,Typescript
2634,AWS
2634,Microsoft Azure
2634,Angular
2635,Kubernetes
2635,Terraform
2635,Puppet
2635,AWS
2636,Kotlin
2636,React Native
2636,Android
2636,Xamarin
2636,IOS
2637,SQL
2637,Google Cloud
2637,AWS
2638,React Native
2638,IOS
2639,AWS
2639,Microsoft Azure
2639,Google Cloud
2639,Microsoft Power BI
2639,Tableau
2640,AWS
2640,SQL
2640,Google Cloud
2640,Java
2640,Python
2640,relational databases
2641,Chef
2641,Microsoft Azure
2641,Docker
2641,Docker Compose
2641,Terraform
2642,AWS
2642,Microsoft Azure
2642,Typescript
2642,React
2642,Javascript
2643,Kubernetes
2643,Terraform
2643,Puppet
2643,Google Cloud
2644,AWS
2644,Microsoft Azure
2644,Google Cloud
2644,Java
2644,relational databases
2645,JUNIT
2645,Java
2645,Spock
2645,Python
2645,Postman
2646,Google Cloud
2646,AWS
2646,Microsoft Azure
2646,Terraform
2647,Kotlin
2647,React Native
2647,Android
2647,Flutter
2648,SQL
2648,Microsoft Power BI
2648,Tableau
2649,AWS
2649,Microsoft Azure
2649,Typescript
2649,React
2649,Javascript
2649,Angular
2650,Flutter
2650,Kotlin
2650,Android
2650,IOS
2651,NoSQL databases
2651,Microsoft Azure
2651,Java
2651,Python
2651,Hadoop
2652,Kotlin
2652,React Native
2652,Xamarin
2653,Postman
2653,Java
2653,Spock
2653,JUNIT
2653,Python
2654,AWS
2654,Microsoft Azure
2654,Java
2654,Spark
2654,Hadoop
2655,JUNIT
2655,Spock
2655,Java
2655,Postman
2656,HTML/CSS
2656,React
2656,Angular
2657,Google Cloud
2657,AWS
2657,Javascript
2658,AWS
2658,Java
2658,relational databases
2659,Firebase
2659,Microsoft Power BI
2659,AWS
2660,PyRestTest
2660,Spock
2661,Javascript
2661,Microsoft Azure
2661,Angular
2662,JUNIT
2662,Spock
2662,PyRestTest
2662,Postman
2663,Google Cloud
2663,Chef
2663,AWS
2664,SQL
2664,Firebase
2664,Google Cloud
2664,Microsoft Azure
2665,AWS
2665,HTML/CSS
2665,Microsoft Azure
2665,Angular
2666,Kotlin
2666,React Native
2666,Flutter
2666,IOS
2667,React Native
2667,Xamarin
2667,Android
2667,Flutter
2668,Spock
2669,JUNIT
2669,Java
2669,Spock
2670,Microsoft Azure
2670,SQL
2670,Google Cloud
2670,Microsoft Power BI
2670,Tableau
2671,SQL
2671,Google Cloud
2671,Microsoft Power BI
2671,Microsoft Azure
2672,NoSQL databases
2672,AWS
2672,Google Cloud
2672,Microsoft Azure
2673,Java
2673,PyRestTest
2673,Spock
2673,JUNIT
2673,Postman
2674,Google Cloud
2674,Microsoft Azure
2675,SQL
2675,Google Cloud
2675,Microsoft Power BI
2676,Typescript
2676,React
2676,Microsoft Azure
2676,Angular
2677,Typescript
2677,AWS
2677,Javascript
2678,Google Cloud
2678,relational databases
2679,Kotlin
2679,React Native
2679,Android
2680,Microsoft Azure
2680,Hadoop
2680,Google Cloud
2680,Python
2680,relational databases
2681,JUNIT
2681,Java
2681,Postman
2682,Google Cloud
2682,AWS
2682,React
2682,Angular
2683,Typescript
2683,HTML/CSS
2683,Google Cloud
2683,Angular
2684,Google Cloud
2684,HTML/CSS
2684,Javascript
2684,AWS
2685,Microsoft Azure
2685,SQL
2685,Hadoop
2685,Google Cloud
2685,relational databases
2686,HTML/CSS
2686,AWS
2687,Google Cloud
2687,Microsoft Azure
2687,AWS
2687,Angular
2688,Docker Compose
2688,Google Cloud
2688,Terraform
2688,Microsoft Azure
2689,React Native
2689,Flutter
2689,Android
2689,Xamarin
2690,AWS
2690,Microsoft Azure
2690,Typescript
2690,HTML/CSS
2690,Google Cloud
2691,AWS
2691,React
2691,Microsoft Azure
2691,Javascript
2692,AWS
2692,Microsoft Azure
2692,Firebase
2692,Google Cloud
2692,Microsoft Power BI
2693,HTML/CSS
2693,Microsoft Azure
2694,Python
2694,Postman
2694,Spock
2695,NoSQL databases
2695,SQL
2695,Google Cloud
2695,Scala
2695,Spark
2696,Spock
2696,Postman
2697,SQL
2697,Google Cloud
2698,AWS
2698,Microsoft Azure
2698,Google Cloud
2698,Docker Compose
2698,Terraform
2699,Microsoft Azure
2699,SQL
2699,Google Cloud
2699,Microsoft Power BI
2699,Tableau
2700,Python
2700,Google Cloud
2700,relational databases
2700,Microsoft Azure
2701,NoSQL databases
2701,AWS
2701,SQL
2701,Google Cloud
2701,Spark
2702,Typescript
2702,HTML/CSS
2702,Javascript
2702,Angular
2703,NoSQL databases
2703,Microsoft Azure
2703,SQL
2703,Java
2703,Spark
2703,relational databases
2704,Spock
2704,Java
2704,PyRestTest
2704,Postman
2705,Firebase
2705,Google Cloud
2705,Microsoft Power BI
2706,Typescript
2706,Microsoft Azure
2706,Angular
2707,AWS
2707,Python
2707,Scala
2707,Spark
2707,relational databases
2708,SQL
2708,Firebase
2708,Google Cloud
2709,HTML/CSS
2709,Typescript
2709,AWS
2710,IOS
2710,React Native
2710,Android
2710,Flutter
2711,Python
2711,Spock
2711,PyRestTest
2711,Postman
2712,Google Cloud
2712,React
2712,Angular
2713,AWS
2713,Microsoft Azure
2713,Typescript
2713,HTML/CSS
2713,Javascript
2714,JUNIT
2714,PyRestTest
2714,Spock
2715,AWS
2715,Microsoft Azure
2715,React
2715,HTML/CSS
2715,Google Cloud
2716,Postman
2716,Java
2716,Spock
2716,JUNIT
2716,Python
2717,SQL
2717,Google Cloud
2717,Microsoft Power BI
2717,Tableau
2718,React Native
2718,IOS
2719,Docker Compose
2719,Docker
2719,Puppet
2719,Terraform
2720,AWS
2720,Microsoft Azure
2720,Tableau
2721,Angular
2721,Javascript
2721,Microsoft Azure
2721,React
2722,Python
2722,Java
2723,Python
2723,Google Cloud
2723,Java
2723,relational databases
2724,Kotlin
2724,Flutter
2725,Flutter
2725,Kotlin
2725,Android
2725,Xamarin
2726,Kubernetes
2726,AWS
2726,Microsoft Azure
2726,Terraform
2727,Scala
2727,Google Cloud
2727,Spark
2727,Java
2728,Kotlin
2728,React Native
2728,Xamarin
2728,Android
2729,AWS
2729,Google Cloud
2729,Java
2729,Python
2729,relational databases
2730,JUNIT
2730,Java
2730,Spock
2731,Google Cloud
2731,AWS
2731,Chef
2732,SQL
2732,Google Cloud
2732,Microsoft Power BI
2732,AWS
2733,AWS
2733,Kubernetes
2733,Docker
2733,Docker Compose
2733,Terraform
2734,AWS
2734,relational databases
2735,HTML/CSS
2735,Google Cloud
2735,Javascript
2735,Microsoft Azure
2736,SQL
2736,Scala
2736,Hadoop
2737,React Native
2737,Flutter
2738,Spock
2739,AWS
2739,Microsoft Azure
2739,Typescript
2739,Google Cloud
2739,HTML/CSS
2739,Angular
2740,Java
2740,PyRestTest
2740,Spock
2740,JUNIT
2740,Postman
2741,AWS
2741,Microsoft Azure
2741,React
2741,Javascript
2741,Angular
2742,SQL
2742,Google Cloud
2742,relational databases
2742,Microsoft Azure
2743,Google Cloud
2743,Scala
2743,AWS
2744,AWS
2744,Chef
2744,Kubernetes
2744,Docker Compose
2744,Terraform
2745,Python
2745,PyRestTest
2745,Spock
2746,Firebase
2746,Microsoft Power BI
2747,HTML/CSS
2747,Javascript
2747,Microsoft Azure
2748,Kotlin
2748,React Native
2748,Xamarin
2748,IOS
2749,AWS
2749,Microsoft Azure
2749,Typescript
2749,React
2749,Angular
2750,HTML/CSS
2750,Google Cloud
2750,Javascript
2751,Google Cloud
2751,relational databases
2751,Microsoft Azure
2752,Kotlin
2752,React Native
2752,Xamarin
2753,JUNIT
2753,Spock
2753,Java
2753,Postman
2754,SQL
2754,Google Cloud
2754,Microsoft Power BI
2754,Tableau
2755,Java
2755,Postman
2755,Spock
2756,Typescript
2756,HTML/CSS
2756,Javascript
2757,Java
2757,PyRestTest
2757,Spock
2757,Python
2757,Postman
2758,JUNIT
2758,PyRestTest
2759,Firebase
2759,Microsoft Power BI
2759,Microsoft Azure
2760,Python
2760,Java
2760,relational databases
2761,Google Cloud
2761,Chef
2761,Microsoft Azure
2762,AWS
2762,Chef
2762,Microsoft Azure
2762,Docker
2762,Terraform
2763,Python
2763,AWS
2763,relational databases
2764,Python
2764,Java
2764,PyRestTest
2765,Microsoft Azure
2765,Typescript
2765,React
2765,HTML/CSS
2765,Angular
2766,Typescript
2766,Javascript
2766,React
2767,Firebase
2767,AWS
2767,Microsoft Power BI
2767,Microsoft Azure
2768,Google Cloud
2768,Typescript
2768,HTML/CSS
2768,Javascript
2769,Java
2769,PyRestTest
2769,Postman
2770,Tableau
2770,Firebase
2770,Microsoft Power BI
2770,Microsoft Azure
2771,Python
2771,Java
2771,PyRestTest
2771,JUNIT
2772,Javascript
2772,Microsoft Azure
2773,NoSQL databases
2773,SQL
2773,Google Cloud
2773,Python
2773,Spark
2774,Postman
2774,PyRestTest
2774,Spock
2774,JUNIT
2774,Python
2775,Python
2775,Java
2775,PyRestTest
2776,Python
2776,Java
2776,PyRestTest
2777,Microsoft Azure
2777,Microsoft Power BI
2777,Tableau
2778,Microsoft Azure
2778,SQL
2778,Firebase
2778,Google Cloud
2778,Microsoft Power BI
2779,Tableau
2779,Firebase
2779,Microsoft Power BI
2779,Microsoft Azure
2780,Microsoft Azure
2780,Google Cloud
2780,Python
2780,Spark
2780,relational databases
2781,Google Cloud
2781,AWS
2781,Hadoop
2782,JUNIT
2782,Java
2782,PyRestTest
2782,Spock
2782,Python
2782,Postman
2783,Python
2783,Postman
2783,JUNIT
2783,Spock
2784,AWS
2784,Microsoft Azure
2784,SQL
2784,Google Cloud
2784,Microsoft Power BI
2785,Tableau
2785,Microsoft Power BI
2785,Microsoft Azure
2786,Typescript
2786,HTML/CSS
2786,React
2786,Microsoft Azure
2787,JUNIT
2787,Java
2787,Postman
2787,Spock
2788,Google Cloud
2788,Java
2789,SQL
2789,Google Cloud
2789,Java
2789,relational databases
2790,AWS
2790,Microsoft Azure
2790,Google Cloud
2790,Java
2790,Python
2790,Spark
2791,Docker Compose
2791,Kubernetes
2791,Terraform
2791,Microsoft Azure
2792,Google Cloud
2792,AWS
2792,HTML/CSS
2792,Microsoft Azure
2793,Firebase
2793,Microsoft Power BI
2794,JUNIT
2794,Java
2794,PyRestTest
2794,Spock
2795,Docker Compose
2795,Terraform
2795,AWS
2796,Scala
2796,Java
2796,Hadoop
2797,Python
2797,Google Cloud
2797,relational databases
2797,Microsoft Azure
2798,Kotlin
2798,React Native
2798,Xamarin
2799,Google Cloud
2799,Microsoft Azure
2799,AWS
2800,Google Cloud
2800,HTML/CSS
2800,React
2801,Python
2801,NoSQL databases
2801,Scala
2801,Hadoop
2802,Python
2803,HTML/CSS
2803,Typescript
2803,Google Cloud
2803,React
2804,Google Cloud
2804,AWS
2804,Puppet
2805,Python
2805,relational databases
2805,Scala
2805,Hadoop
2806,HTML/CSS
2806,React
2806,Javascript
2807,Scala
2807,Google Cloud
2807,Spark
2807,Hadoop
2808,Python
2808,Google Cloud
2808,Java
2808,relational databases
2809,Kotlin
2809,Xamarin
2809,Android
2809,IOS
2810,Python
2810,Google Cloud
2810,relational databases
2810,Microsoft Azure
2811,Spock
2811,Java
2811,Postman
2812,Typescript
2812,HTML/CSS
2812,Google Cloud
2812,Angular
2813,Python
2813,AWS
2813,relational databases
2814,SQL
2814,Firebase
2814,Microsoft Power BI
2814,Tableau
2815,React Native
2815,Flutter
2815,Android
2815,Xamarin
2815,IOS
2816,HTML/CSS
2816,Google Cloud
2816,Javascript
2816,Angular
2817,Typescript
2817,Google Cloud
2817,Angular
2818,AWS
2818,Microsoft Azure
2818,Typescript
2818,Javascript
2818,Angular
2819,Kotlin
2819,React Native
2819,Flutter
2820,SQL
2820,Google Cloud
2820,Java
2821,Typescript
2821,React
2821,Microsoft Azure
2822,Java
2822,PyRestTest
2822,Spock
2822,JUNIT
2822,Python
2823,Terraform
2823,Puppet
2824,Docker Compose
2824,AWS
2824,Puppet
2825,SQL
2825,Microsoft Power BI
2825,AWS
2826,Python
2826,NoSQL databases
2826,Scala
2826,Spark
2827,Kotlin
2827,React Native
2827,Flutter
2827,Xamarin
2828,Python
2828,Java
2828,relational databases
2828,Microsoft Azure
2829,Firebase
2829,Microsoft Power BI
2829,Microsoft Azure
2829,AWS
2830,Typescript
2830,HTML/CSS
2831,NoSQL databases
2831,Java
2831,Hadoop
2831,Spark
2832,Python
2832,Google Cloud
2832,relational databases
2832,Microsoft Azure
2833,Python
2833,Google Cloud
2833,Microsoft Azure
2834,Scala
2834,Google Cloud
2834,Hadoop
2835,Microsoft Azure
2835,Docker
2835,Google Cloud
2835,Puppet
2835,Docker Compose
2836,Python
2836,Java
2836,Spock
2837,Python
2837,Microsoft Azure
2838,PyRestTest
2838,Postman
2838,Spock
2839,Kotlin
2839,React Native
2839,Android
2840,AWS
2840,Microsoft Azure
2840,Typescript
2840,Google Cloud
2840,HTML/CSS
2841,NoSQL databases
2841,Google Cloud
2842,SQL
2842,Google Cloud
2842,AWS
2843,AWS
2843,Chef
2843,Microsoft Azure
2843,Kubernetes
2843,Google Cloud
2843,Terraform
2844,Postman
2844,PyRestTest
2844,Spock
2844,JUNIT
2844,Python
2845,Python
2845,Java
2845,JUNIT
2845,Postman
2846,React Native
2846,Android
2846,IOS
2847,Google Cloud
2847,AWS
2847,Microsoft Azure
2848,AWS
2848,Microsoft Azure
2848,Firebase
2848,Google Cloud
2848,Microsoft Power BI
2849,Kubernetes
2849,Microsoft Azure
2850,Python
2850,Java
2850,PyRestTest
2850,Spock
2850,JUNIT
2850,Postman
2851,HTML/CSS
2851,Typescript
2851,AWS
2851,Angular
2852,Java
2852,Microsoft Azure
2853,Java
2853,relational databases
2854,AWS
2854,Chef
2854,Docker
2854,Google Cloud
2854,Terraform
2855,Kotlin
2855,React Native
2855,Flutter
2856,Python
2856,PyRestTest
2857,Google Cloud
2857,Java
